Date,author,content,number_of_likes,number_of_shares
2015-12-30 23:00:00,YouTube,Draw My Life with JOHN CENA!!! https://t.co/Ukv1HjOHiX https://t.co/dYmyoQiAFg,3059,761
2015-12-31 17:00:00,YouTube,Well what is it then? https://t.co/96XexIH95s https://t.co/qQfxNJiDkZ,1608,202
2015-12-31 20:00:00,YouTube,Go on a holiday frolic with Kendall Jenner and Cara Delevingne. https://t.co/y5OXpVoxN6 https://t.co/31MQly2quo,1512,227
2015-12-31 23:00:00,YouTube,"Ameowzing. Get it … aMEOWzing. Oh, Zing! https://t.co/7O5QKD8blT https://t.co/D0lcNw0xSa",2175,313
2016-01-01 17:00:00,YouTube,"Happy Greendayz, everybody! https://t.co/YwCcTR5FB4 https://t.co/T0ePtFpNy2",2221,389
2016-01-01 20:00:00,YouTube,Holiday #squidgoals achieved. https://t.co/vJ78UORuSU https://t.co/5xKK0Y3rAT,1295,216
2016-01-01 23:00:00,YouTube,.@skrillex drops a banger for charity. https://t.co/ic1XkzEoJ5 https://t.co/9NOBYvzxP3,2028,381
2016-01-02 15:21:00,YouTube,Learn the Magic Dance. https://t.co/BwZx3BbcHM https://t.co/VL4KkrJUHO,1916,397
2016-01-02 18:29:00,YouTube,Kicking off #BlackHistoryMonth with a playlist celebrating influential black creators → https://t.co/0yt5jRgPUq https://t.co/LOaEagFewS,2154,747
2016-01-02 21:00:00,YouTube,Oh Jell-No! https://t.co/XCCGJ5adly https://t.co/is4FUnVn7N,1602,296
2016-01-02 22:00:00,YouTube,"Sweet moves, Mario! https://t.co/ikfefeDZuV https://t.co/eImgHhYKBk",1780,349
2016-01-02 23:00:00,YouTube,The Piano Guys honor Adele (and maybe Star Wars) with a futuristic cover of #Hello. https://t.co/9fPpTdgBEp https://t.co/VQiiBqs1nS,2170,602
2016-01-02 23:23:00,YouTube,ICYMI: #GreaseLive was ELECTRIFYING. ⚡⚡⚡https://t.co/WakKUtJYJR https://t.co/W11OxP7CHX,1945,334
2016-01-03 00:00:00,YouTube,"Today is a #LeapDay, but why? https://t.co/zMa5J5mtnw https://t.co/eJGqumJtdn",1265,217
2016-01-03 01:00:00,YouTube,How Pokémon took over the world. https://t.co/5CoDYx1IJ7 https://t.co/qsQJPcdVuO,1802,478
2016-01-03 01:17:00,YouTube,@MadisonBeer You posted your first video on #LeapDay?! That video is magical. Congrats! https://t.co/zv5fVkcxHB,140,39
2016-01-03 15:47:00,YouTube,This @justinbieber playlist got us like … https://t.co/dYgigtVyCC #HappyBirthdayJustinBieber https://t.co/2ritIsEWZZ,4400,3444
2016-01-03 18:31:00,YouTube,Celebrating the stories of black creators on YouTube. https://t.co/WvJ5oa856C #KeepMakingHistory https://t.co/psgX0MhQFC,2172,639
2016-01-03 22:30:00,YouTube,@AkilahObviously Too true. #KeepMakingHistory,8,0
2016-01-03 22:30:00,YouTube,@kat_blaque We're thrilled that you could be in it! Hope you enjoyed the video! #KeepMakingHistory,17,6
2016-01-03 22:30:00,YouTube,@TTLYTEALA We're glad you like it! #KeepMakingHistory,207,44
2016-01-03 22:31:00,YouTube,@iRealJester Wonderful! Did you have a favorite clip in the video? #KeepMakingHistory,12,4
2016-01-03 22:59:00,YouTube,"Keep innovating, keep mobilizing, keep creating and most importantly … #KeepMakingHistory. https://t.co/WvJ5oa856C https://t.co/hohKsIKpMS",1040,203
2016-01-03 23:56:00,YouTube,A collection of videos from YouTube creators making an impact → https://t.co/es7NvyAuS3 #KeepMakingHistory https://t.co/A3UXZ8rSsQ,1126,161
2016-01-04 00:00:00,YouTube,When you bounce without saying bye. https://t.co/wiwgLmtsWu https://t.co/AfLrAnmYM0,2032,495
2016-01-04 01:56:00,YouTube,#SquadGoals in full effect at today’s YouTuber event! #YouTubeBlack https://t.co/UOySk9W86M,3663,987
2016-01-04 02:00:00,YouTube,Watch yourself. Ariana Grande is a dangerous woman. https://t.co/xLvruIJk5X https://t.co/ab5bb6rgHN,2906,1143
2016-01-04 02:30:00,YouTube,.@travisrclark gets played by @CharlesTrippy in the next episode of #PrankAcademy. https://t.co/oemJraWYrT https://t.co/aMhBsgY8c9,1998,354
2016-01-04 13:34:00,YouTube,"Ladies and gentlemen … we give you #SnoopaVision, a 360° video experience with @SnoopDogg. https://t.co/gfLNdTaHoZ https://t.co/Waii8lFgTi",5772,2203
2016-01-04 14:01:00,YouTube,"Tha Doggfather’s about to take over our twitter, guys. Time to get snoopafied with #SnoopaVision! https://t.co/QkIa4b2ioK",3087,630
2016-01-04 14:20:00,YouTube,#SnoopaVision is here !! Come kick it wit me n 360. https://t.co/96Rdc2acWh -Snoop https://t.co/8NbwDtnbnp,2426,779
2016-01-04 15:20:00,YouTube,Hit tha #SnoopaVision button n chill w/ me n @smosh watchn this balloon givn birth. -Snoop https://t.co/66MqSXSwpX https://t.co/aQ2Hop1t0o,2258,324
2016-01-04 16:20:00,YouTube,He definitely soundn like hes seein rainbows !! -Snoop https://t.co/WEzmCYRnKV https://t.co/IXQEksjyxy,1028,132
2016-01-04 17:21:00,YouTube,I be trippn too when tha ice cream man come around -Snoop https://t.co/PdtzW7zpMO #SnoopaVision https://t.co/5j35raNGhf,1144,164
2016-01-04 18:18:00,YouTube,lil homie got dis !! -Snoop https://t.co/nZ8t7lLm3m #SnoopaVision https://t.co/fp4qsWj48D,1569,299
2016-01-04 19:24:00,YouTube,hit that #SnoopaVision button n chill wit me n my road dogg @kingsthings !! -Snoop https://t.co/7rXEk3Ux91 https://t.co/uMavRECisO,1228,208
2016-01-04 20:20:00,YouTube,been a pleasure @YouTube. Imma let yall get bacc on ur twitter. keep tha #SnoopaVision goin !! -Snoop https://t.co/fTyIdI4YR8,4750,776
2016-01-04 23:34:00,YouTube,@jacksfilms We can't wait to roll out #SnoopaVision to the rest of YouTube!,171,12
2016-01-04 23:34:00,YouTube,@RubberNinja 360 video + Snoop = buh bye weekend #SnoopaVision,347,34
2016-01-04 23:35:00,YouTube,@OlgaKay The future is Snoop. #SnoopaVision,68,15
2016-01-04 23:36:00,YouTube,@RiotPulse 😊 #SnoopaVision,97,13
2016-01-05 15:00:00,YouTube,Brad Hall gives us another ecstatic review of some premium J’s. https://t.co/O6218FNXfs https://t.co/4FUkDbMflK,1032,105
2016-01-05 16:00:00,YouTube,It’s lit. Well it was anyway. https://t.co/NHp64gZtX7 https://t.co/3voyVAHv5L,1500,318
2016-01-05 17:00:00,YouTube,Guess who’s back? https://t.co/SVqHADjPT1 https://t.co/iFYZ4a3jHo,1522,392
2016-01-06 17:10:00,YouTube,Today is #GlobalRunningDay. Do your thing. https://t.co/YB2vTM0SZo https://t.co/o7fAexQOGY,1530,281
2016-01-06 19:57:00,YouTube,What would happen if everyone’s search history was made public? Find out on #BadInternet. https://t.co/SPmA9ziQJj https://t.co/ysftG9Bnk5,1080,215
2016-01-06 21:00:00,YouTube,Nothing to see here. https://t.co/BSldSCzFX8 https://t.co/ccsaV3dwJc,2431,579
2016-01-06 22:00:00,YouTube,We ❤ @TapeFaceBoy. https://t.co/bDVWLvcQbW https://t.co/faZhx2OxEw,1527,258
2016-01-06 22:53:00,YouTube,"@aradshak Nah, this is us! https://t.co/3A37lntIUs",13,2
2016-01-06 23:00:00,YouTube,Awwwwww. SO CUTE!!! https://t.co/g68aeJdOoj #HybridAnimals https://t.co/Sq25xQDMTm,1607,400
2016-01-07 20:00:00,YouTube,"Pretty sweet, dude. https://t.co/EHZk8bwZG1 #CokeAndMentos4Lyfe https://t.co/DYIudbtVqr",1902,227
2016-01-07 21:00:00,YouTube,Boeing 777 … TRANSFORM!!! https://t.co/T1Bx4wx5tp https://t.co/mhlS3808KJ,2851,923
2016-01-07 22:00:00,YouTube,Edible elfstones!!💙✨#TheShannaraChronicles https://t.co/SXwDpCKLoR https://t.co/CKpG7lYUXA,1109,99
2016-01-07 22:39:00,YouTube,@ZARvideos And profile pic.,18,9
2016-01-07 22:39:00,YouTube,@BenPhillipsUK Congratulations Ben! Please don't pawn that.,105,15
2016-01-07 22:40:00,YouTube,"@MikePlays23 Who knows, it looks like you could have even more YouTube windows open 😉",27,8
2016-01-07 22:41:00,YouTube,@NoBoomGaming The club: join it 😛,101,10
2016-01-07 23:00:00,YouTube,She makes the scariest makeup tutorials.😱 https://t.co/CrEXPfAdu5 https://t.co/obc2Il5xsV,1325,232
