Date,author,content,number_of_likes,number_of_shares,sentiment_score,heuristic_score
2015-11-11,BarackObama,LIVE: President Obama is honoring veterans at Arlington National Cemetery. https://t.co/IZgdqYxNZ2 #VeteransDay,2268,686,0.5106,0.5106
2015-11-11,BarackObama,"""On this day and every day, we thank you."" —President Obama #VeteransDay https://t.co/nRcBslDrdh",7179,2778,0.3612,0.3612
2015-11-12,BarackObama,Climate action at the local level is key in pushing the conversation forward. Read the latest from Wisconsin: https://t.co/Cf9ZD7cJ0p,1452,482,0.0,0.0
2015-11-12,BarackObama,Start the new year off right: https://t.co/YAADJtYeMp #GetCovered https://t.co/bkJVqA7Qu1,1179,418,0.0,0.0
2015-11-12,BarackObama,8 out of 10 uninsured Americans may qualify for financial help. See if you're one of them: https://t.co/RoQyvfMQmi #GetCovered,1039,416,0.4019,0.4019
2015-11-12,BarackObama,"Congress still hasn't passed a budget, and time's running out. Read why @OFA supporters are saying #EnoughAlready: https://t.co/HMZt4b91wp",1514,601,0.4404,0.4404
2015-11-13,BarackObama,Man-made climate change is having a big effect on global temperatures. Read more: https://t.co/ps452iI0tN #ActOnClimate,1789,1025,0.0,0.0
2015-11-13,BarackObama,The security of affordable health care might make you dance: https://t.co/NfKd2cDWXk #GetCovered https://t.co/CCKa5DiSPH,5472,1942,0.6808,0.6808
2015-11-16,BarackObama,You might be able to get an even better health care plan. Shop around today: https://t.co/UrTpGIT1JG #GetCovered https://t.co/0xlc4VccVF,1561,528,0.7269,0.7269
2015-11-16,BarackObama,Get the facts on important issues like climate change—join the OFA Truth Team: https://t.co/ounOuTRFqA,1321,467,0.6808,0.6808
2015-11-17,BarackObama,The Clean Power Plan is a vital step to #ActOnClimate and improve public health. https://t.co/kJhg6FnU0M,1803,675,0.7783,0.7783
2015-11-17,BarackObama,The U.S. has already tripled wind and solar energy since 2008. The Clean Power Plan will continue that progress. https://t.co/nRx3sbbKny,3409,1331,0.765,0.765
2015-11-18,BarackObama,"In two weeks, nations across the globe are gathering to #ActOnClimate—this is a big deal. https://t.co/HL6q3Aj507",2354,985,0.0,0.0
2015-11-18,BarackObama,Don't let climate change deniers derail progress in the global effort to #ActOnClimate: https://t.co/mPmFhSUoSL https://t.co/AG1XQ3AyFR,1721,768,-0.128,-0.128
2015-11-18,BarackObama,Hundreds of hardworking @OFA organizers came together at the #OFAFallSummit to drive their work forward—take a look: https://t.co/652zNmfJWy,907,265,0.0,0.0
2015-11-18,BarackObama,Say you're ready for big progress in the global effort to #ActOnClimate—add your name: https://t.co/bPePodECOq,1870,691,0.6486,0.6486
2015-11-19,BarackObama,The health care marketplace is open—for a limited time. Now's your chance to #GetCovered. https://t.co/Zubt5iIRTh https://t.co/qA7KHMR140,1244,382,0.5106,0.5106
2015-11-19,BarackObama,Progress on tackling climate change is happening—and we can't go back. #ActOnClimate https://t.co/w2MLu1V6Xc,1993,772,0.4215,0.4215
2015-11-19,BarackObama,The international community is committed to #ActOnClimate—show your support for global action: https://t.co/yQZV3HB089,1665,672,0.5859,0.5859
2015-11-19,BarackObama,"""Progress isn’t guaranteed. It’s not inevitable. It’s something that has to be fought for."" —President Obama https://t.co/GhtHOQNU5u",5887,2601,0.128,0.128
2015-11-20,BarackObama,It's crucial to #ActOnClimate—and this is just one way the Clean Power Plan is a step forward. https://t.co/ocxLx79spL,2051,851,0.4019,0.4019
2015-11-20,BarackObama,Don't let climate change deniers stand in the way of global progress on climate action: https://t.co/C23ubl5JhK #ActOnClimate,2193,1002,0.1779,0.1779
2015-11-20,BarackObama,Record-breaking temperatures in October keeps 2015 on track to be the hottest year ever: https://t.co/CplyuXjhDU,1755,1203,0.0,0.0
2015-11-20,BarackObama,Getting help is easy. Check out your options and #GetCovered today: https://t.co/GdJw8C26Yn https://t.co/OAh3bawk7w,1100,346,0.6808,0.6808
2015-11-20,BarackObama,Happy birthday @VP. Here's to a great year. https://t.co/wTNdi5EPr3,8352,2394,0.8316,0.8316
2015-11-20,BarackObama,One year ago the President took common-sense #ImmigrationAction—but a long-term fix still hasn't come from Congress. https://t.co/gimZAaLhdw,4801,1693,0.0,0.0
2015-11-23,BarackObama,Get a close look inside the first-ever @OFA Organizing Director Summit: https://t.co/egN28SJ0SP,1171,296,0.0,0.0
2015-11-23,BarackObama,Say you're ready for strong global efforts to #ActOnClimate—don't let climate change deniers prevent progress: https://t.co/jiAVOprWZQ,1792,796,0.765,0.765
2015-11-23,BarackObama,No more excuses. It's time to #ActOnClimate: https://t.co/XzQX5J0jpA https://t.co/9mtCVvNiLx,3236,1782,-0.29600000000000004,-0.29600000000000004
2015-11-24,BarackObama,"Before you start cooking this week, make sure you're covered: https://t.co/2Rl8967kZX #GetCovered",1097,324,0.3182,0.3182
2015-11-24,BarackObama,"Read how @OFA volunteers in Tennessee are making sure that everyone has access to quality, affordable health care: https://t.co/Sc7zDxRI9Y",1075,301,0.6705,0.6705
2015-11-25,BarackObama,Read from @GinaEPA on how the United States is leading the international effort to #ActOnClimate: https://t.co/1H3ZafxtPo,1212,423,0.4215,0.4215
2015-11-25,BarackObama,LIVE: President Obama is celebrating the 68th anniversary of the National Thanksgiving Turkey presentation. https://t.co/SwdlqcbFaq,1477,482,0.5719,0.5719
2015-11-26,BarackObama,"""No matter our circumstances, all of us have something to be grateful for."" —President Obama https://t.co/sCowTWI2Lu #HappyThanksgiving",7384,2954,0.2263,0.2263
2015-11-26,BarackObama,Be thankful today—and don't forget to give back. #HappyThanksgiving https://t.co/0rXUAY3aP1,9978,3348,0.6559999999999999,0.6559999999999999
2015-11-27,BarackObama,"Post Thanksgiving to-do list:

Sleep: ✓
Dishes. So many dishes: ✓
#GetCovered: https://t.co/VnZnTvGRJv",2482,678,0.0,0.0
2015-11-27,BarackObama,The Clean Power Plan is one of the biggest step America's ever taken to tackle climate change. https://t.co/UOvVIhJ7pp,3634,1315,0.4019,0.4019
2015-11-27,BarackObama,Show your support for American leadership in the international effort to #ActOnClimate: https://t.co/mhuMkdtvMZ,2565,921,0.4019,0.4019
2015-11-27,BarackObama,Enrolling is easy. Check out your options and #GetCovered today: https://t.co/RjOJ3Sd7KH,1456,483,0.4404,0.4404
2015-11-30,BarackObama,Read why the international climate talks in Paris are so important: https://t.co/FlasnjEIdK #COP21,1028,519,0.3327,0.3327
2015-11-30,BarackObama,Watch President Obama discuss how to build a framework for progress on the global effort to tackle climate change. https://t.co/9zQWCyqYzA,1954,801,0.4215,0.4215
2015-11-30,BarackObama,The global talks on climate change have begun. Join the conversation: https://t.co/HSeUsM9avN #UnitedOnClimate,1649,687,0.29600000000000004,0.29600000000000004
2015-11-30,BarackObama,Stand up for global action on climate change—add your name: https://t.co/MuaIyh1rkj #ActOnClimate https://t.co/OOG1VviHCw,2289,1018,0.0,0.0
2015-12-01,BarackObama,Watch the President speak at 11:55 a.m. ET about ways to tackle identity theft and improve confidence in technology: http://t.co/jZ6uwEMZoW,776,543,0.7351,0.7351
2015-12-01,BarackObama,WATCH: President Obama is speaking at the Federal Trade Commission about tackling consumer privacy. http://t.co/myqDWvYAYz,637,345,0.0,0.0
2015-12-01,BarackObama,"""Today, I'm focusing on how to better protect American consumers from identity theft."" —President Obama #Cybersecurity",1090,567,0.6705,0.6705
2015-12-01,BarackObama,"""If we're going to be connected, then we need to be protected."" —President Obama #Cybersecurity",1416,942,0.0,0.0
2015-12-01,BarackObama,"""I'm announcing new steps to protect the identities and privacy of the American people."" —President Obama #Cybersecurity",1353,762,0.3818,0.3818
2015-12-01,BarackObama,"""We want our kids privacy protected—no matter where they sign on."" —President Obama #Cybersecurity",1352,660,0.1027,0.1027
2015-12-01,BarackObama,"""Michelle and I are like parents everywhere—we want to make sure our children are being safe and smart online."" —President Obama",1934,809,0.8658,0.8658
2015-12-01,BarackObama,"""I hope Congress joins us in this national movement to protect the privacy of our children."" —President Obama #Cybersecurity",1295,604,0.6705,0.6705
2015-12-01,BarackObama,"""When we Americans put our minds together and our shoulder to the wheel, there's nothing we can't do."" —President Obama #Cybersecurity",1641,917,0.0,0.0
2015-12-01,BarackObama,"Great news: At the start of 2015, workers in twenty states saw an increase to the minimum wage. http://t.co/qFKRTVJjgO #RaiseTheWage",1485,796,0.7506,0.7506
2015-12-01,BarackObama,"Over 58 straight months of growth, the private sector has added 11.2 million jobs. http://t.co/QxGw6o5bG0",2246,1287,0.5423,0.5423
2015-12-02,BarackObama,Three days left: http://t.co/qHVxbtrGnU #GetCovered http://t.co/LNfpXIp470,1096,593,0.0,0.0
2015-12-02,BarackObama,No more games—Congress should stop the political posturing and make progress on immigration. #EnoughAlready http://t.co/LH2npSuNR4,2334,1614,-0.2177,-0.2177
2015-12-02,BarackObama,"So, this happened: http://t.co/bVx7fyDEl3 #CanILive",3882,3122,0.0,0.0
2015-12-02,BarackObama,Speaking of #YOLO: http://t.co/gHVJID0tvP,2560,1698,0.0,0.0
2015-12-03,BarackObama,Who will take home the title of #ChampionDenier? Vote now: http://t.co/hFWKz1uKEf http://t.co/l8TGDshzIg,1275,745,0.0,0.0
2015-12-03,BarackObama,"We've already tripled wind energy in America, but there's more we can do. http://t.co/elImYrEShN #SwitchToClean",1832,933,0.1406,0.1406
2015-12-04,BarackObama,Sign on if you agree that working families deserve paid leave: http://t.co/3FaJzk6cI8 #LeadOnLeave,1663,724,0.3182,0.3182
2015-12-04,BarackObama,It's time to do better by working families. Let's #LeadOnLeave. http://t.co/fp5rw6y6of,1865,962,0.4404,0.4404
2015-12-04,BarackObama,Add your name if you think it's time to treat paid leave like the economic priority it is: http://t.co/C6uxNauhYK #LeadOnLeave,1624,709,0.6124,0.6124
2015-12-04,BarackObama,From @CarolineKennedy: Why it's so important for the United States to #LeadOnTrade: http://t.co/UUt18RoRWo,1071,417,0.6329,0.6329
2015-12-04,BarackObama,"For 41 years, TAA has been a lifeline for millions of workers. Today, Congress can make sure that lifeline continues. http://t.co/7ljmipUAuq",1083,425,0.3182,0.3182
2015-12-04,BarackObama,This is what's at stake for workers across the country if Congress votes no on expanding TAA: http://t.co/AdFNJVUny0,981,395,-0.29600000000000004,-0.29600000000000004
2015-12-04,BarackObama,Read why President John F. Kennedy believed trade was integral to America’s prosperity and security: http://t.co/0AGe8Ud1QX #LeadOnTrade,1271,546,0.34,0.34
2015-12-04,BarackObama,States like Hawaii are leading the fight against climate change: http://t.co/V5Z9p0EuFr #SwitchToClean,1843,719,-0.0258,-0.0258
2015-12-08,BarackObama,Read about how expanding overtime protections would help millions of Americans—and women in particular: http://t.co/KVAWyshSqN #FixOvertime,1061,499,0.4019,0.4019
2015-12-08,BarackObama,"""What makes America special is our capacity to change."" —President Obama http://t.co/667n50AdOi",1834,845,0.4019,0.4019
2015-12-08,BarackObama,Read these stories from working moms and see why we need to #FixOvertime: http://t.co/BqECRvoXrC,1114,449,0.0,0.0
2015-12-08,BarackObama,Expanding overtime protections will benefit millions of families. Add your voice to show support: http://t.co/1dEr387TvO #FixOvertime,1025,433,0.6908,0.6908
2015-12-08,BarackObama,The uninsured rate is now down to single digits for the first time—thanks to #Obamacare: http://t.co/53zFd5DFHu http://t.co/XI0wBEyqZT,7224,4534,0.0,0.0
2015-12-08,BarackObama,Expanding overtime protections will be good for women and good for families. #FixOvertime http://t.co/UdJ0XURtJT,1789,745,0.7003,0.7003
2015-12-09,BarackObama,"In the weekly address, President Obama discusses another step in expanding #CollegeOpportunity. http://t.co/rl0d4mguzq",1475,566,0.0,0.0
2015-12-09,BarackObama,"""Everyone should be able to find clear, reliable, open data on college affordability and value."" —President Obama http://t.co/rl0d4lYTaQ",2971,1206,0.3818,0.3818
2015-12-11,BarackObama,Be covered this winter—check out your options now: https://t.co/On5W1AuV89 #GetCovered https://t.co/KZNnjQaIJE,1108,360,0.0,0.0
2015-12-11,BarackObama,Read from veteran and former Federal Chief Sustainability Officer Jon Powers on why it's time to #ActOnClimate: https://t.co/ykAO114cl7,1133,487,0.0,0.0
2015-12-11,BarackObama,The fight for common-sense #ImmigrationAction isn't over. Read more: https://t.co/L8PbZAgdlL,1479,575,-0.3818,-0.3818
2015-12-11,BarackObama,This is huge: Almost every country in the world just signed on to the #ParisAgreement on climate change—thanks to American leadership.,21527,12028,0.3182,0.3182
2015-12-11,BarackObama,Say you stand with countries around the world who are #UnitedOnClimate—add your name: https://t.co/f12TuSPSjW #ParisAgreement,2762,1101,0.0,0.0
2015-12-14,BarackObama,Tune in at 12:25 p.m. ET to watch President Obama speak at the Pentagon: https://t.co/lfwJ3IXZE3,948,311,0.0,0.0
2015-12-14,BarackObama,LIVE: President Obama is delivering a statement at the Pentagon. https://t.co/235zTWnyz0,1081,385,0.0,0.0
2015-12-14,BarackObama,"""America, this will change—but only when we stand up, together, and demand it."" —President Obama https://t.co/hTcIIsK5Ai #SandyHook",3710,1399,-0.128,-0.128
2015-12-15,BarackObama,LIVE: President Obama is speaking at a naturalization ceremony at the National Archives. https://t.co/ax9hErqXZi,959,304,0.0,0.0
2015-12-15,BarackObama,A trip to Alaska could be great motivation to join the fight to #ActOnClimate. Enter now: https://t.co/O0BEOKfAau https://t.co/lU4veG3htt,2092,537,0.7269,0.7269
2015-12-15,BarackObama,"""I believe this moment can be a turning point for the world."" —President Obama on the #ParisAgreement https://t.co/BMZSntlNfh",2552,1017,0.0,0.0
2015-12-15,BarackObama,"Thanks to American leadership, countries around the world are standing #UnitedOnClimate. https://t.co/NDKceX0BMv",2028,596,0.4404,0.4404
2015-12-15,BarackObama,"DEADLINE: If you want coverage to start off 2016, make sure to check out your options today. https://t.co/Ub9G9J4qf4 https://t.co/WfP5gLSbeY",1204,414,0.3818,0.3818
2015-12-16,BarackObama,Want to take in this view? Enter now for your chance: https://t.co/1jmsqPYZor https://t.co/GDxb2mhmWl,1236,323,0.3182,0.3182
2015-12-16,BarackObama,"After years of effort by the U.S., nearly every country in the world came together to stand #UnitedOnClimate. https://t.co/3CtLUPak0x",2208,775,0.0,0.0
2015-12-16,BarackObama,"The #ParisAgreement gives us the chance to secure a healthier, more prosperous future for the next generation. https://t.co/ljMW9zDTC5",2373,905,0.7778,0.7778
2015-12-16,BarackObama,This is your chance for an adventure. Don't miss it: https://t.co/XLvczm9ftp https://t.co/Kk8IWZNVR6,1375,411,0.5781,0.5781
2015-12-17,BarackObama,Good news: You have two extra days to #GetCovered for the new year. https://t.co/ArZWSWTUK3 https://t.co/PqxS4UBIqD,1401,529,0.4404,0.4404
2015-12-17,BarackObama,Tune in at 12:15 a.m. ET to watch President Obama deliver a statement. https://t.co/mRABhdfE0v,1157,300,0.0,0.0
