Date,author,content,number_of_likes,number_of_shares,sentiment_score,heuristic_score
2016-04-12,cnnbrk,"At least 30 people have been confirmed dead in the Oakland warehouse fire, Alameda County Sheriff says.… https://t.co/ILcf1W0bTQ",289,424,-0.7717,-0.7717
2016-04-12,cnnbrk,"US Army says it will not allow proposed route of Dakota Access Pipeline, a victory for the Standing Rock Sioux trib… https://t.co/oQDiqhZEhs",19638,12678,-0.1695,-0.1695
2016-04-12,cnnbrk,Italian Prime Minister Matteo Renzi has conceded defeat on a constitutional referendum and says he will resign.… https://t.co/NB05oc9f7x,421,500,-0.4588,-0.4588
2016-05-08,cnnbrk,Pence splits with Trump to support embattled GOP senators McCain and Ayotte https://t.co/2VOL4Vkx0X https://t.co/eMcAksaTzd,575,262,0.4019,0.4019
2016-05-08,cnnbrk,"Russian diplomat fatally shot robber who attacked him in Rio, Brazilian state run news agency says. https://t.co/d1jJp1gRFU",713,620,-0.8957,-0.8957
2016-05-08,cnnbrk,"Police are investigating deaths of 15-month-old twin girls in Georgia as hot car incidents, authorities say. https://t.co/VDIq3DzuZb",201,204,0.0,0.0
2016-05-08,cnnbrk,Taliban claims responsibility for attack on tourists in Afghanistan. https://t.co/xoPXzkUTeF,234,211,-0.4767,-0.4767
2016-05-08,cnnbrk,"Man who fatally shot alleged robber in Rio may have been posing as Russian diplomat, Russian state news agency says. https://t.co/d1jJp1gRFU",140,144,-0.8316,-0.8316
2016-05-08,cnnbrk,"DHL cargo plane skids off  runway, ends up on road near airport in Bergamo, Italian Civil Aviation Authority says. https://t.co/xFx2cgrElj",257,273,0.0772,0.0772
2016-05-08,cnnbrk,"Missing gay Syrian refugee living in Turkey was found brutally murdered, local rights group says. https://t.co/tWnsjuCBE5",246,306,-0.8909999999999999,-0.8909999999999999
2016-05-08,cnnbrk,"At least 12 people killed when assailants attacked market in India's Assam state, authorities say. https://t.co/XIxXQpovOZ",189,287,-0.8176,-0.8176
2016-05-08,cnnbrk,"Donald Trump floats daughter Ivanka for Cabinet position. ""She's very popular,"" he says. https://t.co/XNNXFgfVuk",1907,1101,0.0,0.0
2016-05-08,cnnbrk,"Donald Trump expected to endorse House Speaker Paul Ryan tonight, two sources say. https://t.co/S9b0aSkM6U https://t.co/UTsKtxpZF3",567,207,0.3182,0.3182
2016-05-08,cnnbrk,"Salmonella outbreak blamed on alfalfa sprouts infects 30 people in 9 states, CDC says. https://t.co/zre9isLD76",207,335,-0.4767,-0.4767
2016-05-08,cnnbrk,"Orlando nightclub gunman Omar Mateen shot 8 times by police, medical examiner's report says. https://t.co/Xilg4fc5IQ https://t.co/ETXOIAdpLg",452,198,0.0,0.0
2016-05-09,cnnbrk,"North Korea fired three ballistic missiles Monday morning, according to South Korea's Joint Chiefs of Staff. https://t.co/nYDTTKyOe8",506,486,-0.5574,-0.5574
2016-05-09,cnnbrk,"Talks between the US and Russia have ended without an agreement on ending violence in Syria, a US official says. https://t.co/p9S9JWbfe2",753,669,-0.7736,-0.7736
2016-05-09,cnnbrk,"ISIS leaders planned Europe strikes beyond Paris, worse carnage, CNN investigation reveals. https://t.co/rWKE1ebykf",446,535,-0.6808,-0.6808
2016-05-09,cnnbrk,"Two bombs near Afghan Ministry of Defense in Kabul kill 5 people, injure 11. Taliban claim responsibility. https://t.co/kJcA7HIfH0",353,322,-0.6369,-0.6369
2016-05-09,cnnbrk,Obama's meeting with Philippines President Duterte is canceled after Duterte's controversial remarks about Obama https://t.co/ospPTgywrm,1296,933,-0.2023,-0.2023
2016-05-10,cnnbrk,"Eye of Hurricane Matthew made landfall near eastern tip of Cuba, National Hurricane Center says. https://t.co/7nIYXRtKEl",183,201,0.0,0.0
2016-05-10,cnnbrk,Watch as undecided voters in Virginia assess Pence &amp; Kaine in real time during the Vice Presidential Debate:… https://t.co/ebsY3Ofv3Y,200,59,-0.2263,-0.2263
2016-05-10,cnnbrk,Noble Prize in chemistry awarded to three scientists for their work on molecular machines https://t.co/kBv5oVZ052,647,373,0.8402,0.8402
2016-05-10,cnnbrk,"Two Brussels police officers stabbed in suspected terror attack, Federal Prosecutor's Office spokesman tells CNN. https://t.co/EtlGxxEQh9",290,405,-0.8834,-0.8834
2016-05-10,cnnbrk,"Hurricane Matthew kills 10 across Caribbean; 2,700 Haitian families affected, agency says. https://t.co/N33hXI3lT6",323,573,-0.6249,-0.6249
2016-05-10,cnnbrk,"Hurricane Matthew could make landfall Friday morning on Florida's east coast, CNN meteorologist says. https://t.co/bmW5mNREQ5",383,443,0.0,0.0
2016-05-10,cnnbrk,Former Portuguese Prime Minister Antonio Guterres is poised to become the next UN secretary-general. https://t.co/UGKO3wRInN,342,373,0.25,0.25
2016-05-10,cnnbrk,DOJ: NSA contractor arrested in August for allegedly stealing secret intelligence. https://t.co/r6RdSlmZj1,199,165,-0.5719,-0.5719
2016-05-10,cnnbrk,"State offices in 26 FL counties will be closed Thursday and Friday due to Hurricane Matthew, Gov. Rick Scott said… https://t.co/wJD0Ew8YHM",298,249,0.0,0.0
2016-05-10,cnnbrk,"First #CNNKFile exclusive: Donald Trump interviews models, takes Polaroids in 1994 Playboy video… https://t.co/GC4hNOgaa7",499,300,0.128,0.128
2016-05-10,cnnbrk,"The US rebukes Israel's plan to build new housing tracts in the West Bank, saying Israel broke its word… https://t.co/ENzixlIXqL",307,206,-0.4215,-0.4215
2016-05-10,cnnbrk,"The Atlantic endorses Hillary Clinton, only the magazine's 3rd presidential endorsement in its 160-year history… https://t.co/76FDILI5pR",2499,1083,0.5719,0.5719
2016-05-11,cnnbrk,Chibok schoolgirl kidnapped by Boko Haram in 2014 has been found by the Nigerian army. https://t.co/8S5bSMWyIt,1353,718,0.0,0.0
2016-05-11,cnnbrk,US investigating operation in Kunduz that left 30 Afghan civilians and 2 American service members dead this week. https://t.co/RCSxiHa8uQ,520,325,-0.6486,-0.6486
2016-05-11,cnnbrk,"EXCLUSIVE: CNN's firsthand account of an all-out ISIS assault in Mosul, leaving crew trapped and hiding with family… https://t.co/bRuZSnMkDh",673,671,-0.8002,-0.8002
2016-05-12,cnnbrk,"A criminal investigation team is on the scene of the warehouse fire that killed at least 33, Oakland mayor says.… https://t.co/05xu4CVr2s",759,620,-0.8834,-0.8834
2016-05-12,cnnbrk,New Zealand Prime Minister John Key has resigned after being in power since 2008. https://t.co/8YYgqCJYD8 https://t.co/ybAsuXwlXO,295,360,-0.25,-0.25
2016-05-12,cnnbrk,Police say a man who fired a gun in a DC pizzeria told them he had come there to investigate a fake news story.… https://t.co/vfkAtSEDc1,417,413,-0.8442,-0.8442
2016-05-12,cnnbrk,Names of 8 people out of the 33 killed in Friday's Oakland warehouse fire have been released https://t.co/7t2eEznVaR https://t.co/rxm1vCctc4,309,242,-0.7845,-0.7845
2016-05-12,cnnbrk,"A fire at the Regent Plaza Hotel in Karachi, Pakistan, killed 11 people and left 75 injured, an official says. https://t.co/LrYxC8krHV",221,211,-0.8625,-0.8625
2016-05-12,cnnbrk,Secretary of Defense Ash Carter arrived in Japan Monday. https://t.co/uRfCMyG0bU,212,101,0.128,0.128
2016-05-12,cnnbrk,Federal judge orders Michigan to conduct a statewide recount. https://t.co/qJryaaZAaI,1825,1110,0.0,0.0
2016-05-12,cnnbrk,UN Security Council to vote Monday on proposed ceasefire in Syria's Aleppo. https://t.co/QzFtZciBdN,263,165,0.34,0.34
2016-05-12,cnnbrk,Japanese PM Shinzo Abe will become the country’s first leader to visit Pearl Harbor. https://t.co/34ZIdNzwRW,969,579,0.0,0.0
2016-05-12,cnnbrk,"Death toll now at 36 in Oakland warehouse fire and expected to rise, according to authorities.… https://t.co/W4aUgcJF1f",250,332,-0.743,-0.743
2016-05-12,cnnbrk,North Carolina Gov. Pat McCrory concedes state's gubernatorial race to Roy Cooper. https://t.co/mjLfDNDTGu https://t.co/ivdY5rbVZl,889,537,0.0,0.0
2016-05-12,cnnbrk,"Al Gore says he had a ""productive"" meeting today with Trump, calls it a ""sincere search for areas of common ground""… https://t.co/nGwdMxx8vV",871,372,0.4019,0.4019
2016-05-12,cnnbrk,Judge sentences Georgia dad Justin Ross Harris to life in prison for leaving son to die in hot car… https://t.co/gxe0Pv974i,1057,437,-0.7906,-0.7906
2016-05-12,cnnbrk,"Mistrial declared in case of SC ex-cop Michael Slager, accused of murder in shooting of Walter Scott… https://t.co/cBbGkpr9Md",619,901,-0.7845,-0.7845
2016-05-12,cnnbrk,"33 of 36 bodies have been identified in the investigation of the Oakland warehouse fire, county sheriff says… https://t.co/rhKnAATf8h",274,210,-0.34,-0.34
2016-06-08,cnnbrk,"Accidental explosion at bar in Rouen, France, sparked deadly fire, killing at least 13 people, police say. https://t.co/nT5ecnIw3d",294,524,-0.7964,-0.7964
2016-06-08,cnnbrk,The 2016 Olympic Games begin in Rio with the lighting of the Olympic flame. https://t.co/uF3XYhSOIL https://t.co/Ce2r7dPHiC,1642,722,0.0,0.0
2016-06-08,cnnbrk,"At least 42 people injured when fence collapsed during rapper Snoop Dogg's concert in New Jersey, authorities say. https://t.co/kYo2mtpxVQ",676,801,-0.5859,-0.5859
2016-06-08,cnnbrk,OLYMPICS: American Virginia Thrasher wins first gold medal of the Games. https://t.co/9iB87Y17L0 https://t.co/8z7Stanbph,4100,1416,0.7783,0.7783
2016-06-08,cnnbrk,"2 Belgian police officers wounded after man shouting ""Allahu Akbar"" attacks them with machete. https://t.co/5QUQnu2aQS",621,911,-0.4404,-0.4404
2016-06-09,cnnbrk,"British Airways reports problems with computer system as passengers at multiple airports complain of delays, lines. https://t.co/VqCHO4Kyrt",218,212,-0.6369,-0.6369
2016-06-09,cnnbrk,"Actor Hugh O'Brian, known for his role in ""The Life and Legend of Wyatt Earp,"" has died. He was 91. https://t.co/EB5PzOg5cY",466,238,-0.5574,-0.5574
2016-06-09,cnnbrk,"Obama expected to announce $90M package to help clear Laos of unexploded bombs from ""secret war"" of 1960s and '70s. https://t.co/e9G9F9vJk1",1075,640,0.1027,0.1027
2016-06-09,cnnbrk,"Philippines President Duterte says he regrets comments ""came across as a personal attack"" against President Obama. https://t.co/fVh9wJm40D",583,428,-0.6808,-0.6808
2016-06-09,cnnbrk,"1 person killed, 6 hurt when car bomb explodes outside the CARE NGO in Kabul. https://t.co/Ls2qMTzbYh",173,171,-0.8002,-0.8002
2016-06-09,cnnbrk,New CNN / ORC poll shows a 2016 dead heat among likely voters; Trump 45% and Clinton 43%. https://t.co/B7VVeBc09I,581,551,-0.6486,-0.6486
2016-06-09,cnnbrk,"Chicago has recorded its 500th homicide of the year, Chicago Tribune reports. https://t.co/oXKEMF9067 https://t.co/0qHLY8Xyl5",724,1266,0.0,0.0
2016-06-09,cnnbrk,Greta Van Susteren is leaving Fox News effective immediately. https://t.co/mlOqCUKLvv https://t.co/A4KZSi9Okp,586,432,0.4767,0.4767
2016-06-09,cnnbrk,Dallas Morning News declines to endorse GOP nominee for POTUS for 1st time since 1968 https://t.co/M0zj8lr6s6 https://t.co/UFlRvItBtx,2885,1794,0.3182,0.3182
2016-06-09,cnnbrk,Recipient of world's first face transplant dies at 49 https://t.co/oUgTvG3gWO https://t.co/FeQYbCYSbX,461,358,0.0,0.0
2016-06-09,cnnbrk,Bill Cosby is set to go on trial on 3 counts of felony aggravated indecent assault on June 5. https://t.co/lfcK2bRLbU,498,352,-0.8807,-0.8807
2016-06-09,cnnbrk,Zika funding bill fails in Senate 52 to 46. It needed 60 votes to advance. https://t.co/1YDD5frwuA https://t.co/nl1oQW54w2,290,371,-0.4215,-0.4215
2016-06-10,cnnbrk,"Suspect in custody after LA County sheriff's sergeant was fatally shot during a burglary call, authorities say… https://t.co/iiOa6UDxYu",461,258,-0.7506,-0.7506
2016-06-10,cnnbrk,"Man wounded after opening fire on South Carolina cops who were directing hurricane evacuation traffic, official say… https://t.co/eYawXoqVzs",626,667,-0.34,-0.34
2016-06-10,cnnbrk,"Mandatory evacuation ordered for St. Augustine, Fla., ahead of Hurricane Matthew, authorities say.  https://t.co/w1B7ZJcBU9",643,733,0.0772,0.0772
2016-06-10,cnnbrk,"As Hurricane Matthew sets its sights on US, more than 2M people urged to flee their homes. https://t.co/xyzZv4AOsY",421,508,0.0,0.0
2016-06-10,cnnbrk,"Barrel bomb struck Damascus center used by Syria's White Helmets, a volunteer rescue group, the group says. https://t.co/diQHSfgWfN",235,196,-0.2263,-0.2263
2016-06-10,cnnbrk,"Hurricane Matthew strengthening near NW Bahamas with maximum sustained winds of 125 mph, @NWSNHC says, https://t.co/xyzZv4AOsY",300,332,0.4939,0.4939
2016-06-10,cnnbrk,"President Obama's approval rating stands at 55% in a new CNN/ORC poll, the highest mark of his second term.… https://t.co/gN6GAG04Oy",1439,499,0.4767,0.4767
2016-06-10,cnnbrk,"Syrian military and allies take control of key neighborhood in Aleppo, state media said https://t.co/5QmzOVjDZw https://t.co/PmSR5n3Z4z",268,162,0.0,0.0
2016-06-10,cnnbrk,Candidate to lead Britain's far-right UKIP party in serious condition after altercation at party meeting… https://t.co/gKu5SIbdi2,150,102,0.6249,0.6249
2016-06-10,cnnbrk,"23 people died in Haiti due to Hurricane Matthew, according to the country's Civil Protection Service… https://t.co/wc8VZXugYX",453,723,-0.5574,-0.5574
2016-06-10,cnnbrk,"Death toll in Haiti from Hurricane Matthew rises to 108, Civil Protection Service spokesman says… https://t.co/kxtvJ9ZmSE",439,888,-0.5994,-0.5994
2016-06-10,cnnbrk,"Pakistan passes a law to correct a loophole that allowed perpetrators of ""honor killings"" to escape prosecution… https://t.co/XG2MTLtwFz",958,538,-0.3818,-0.3818
2016-06-10,cnnbrk,President Obama declares a state of emergency for South Carolina due to Hurricane Matthew https://t.co/Rkt6V44CqA https://t.co/CTvqcgIjMD,651,595,-0.3818,-0.3818
2016-06-10,cnnbrk,"Haiti's death toll from Hurricane Matthew has risen to 264, government officials say. https://t.co/oleq2uAPw8 https://t.co/3xZUSf6OaF",669,1309,-0.5994,-0.5994
2016-06-11,cnnbrk,GOP presidential nominee Donald Trump rushed off stage at Nevada rally. It’s not immediately clear what happened.… https://t.co/HgCrJS3HpF,956,1043,-0.2924,-0.2924
2016-06-11,cnnbrk,"No weapon found after Donald Trump was rushed off stage during Nevada rally, law enforcement official tells CNN.… https://t.co/5poekPdaz3",1266,1261,-0.5267,-0.5267
2016-06-11,cnnbrk,"Man accused of kidnapping a woman and chaining her up for 2 months confessed to killing 4 people, sheriff says. https://t.co/LMCs1V5Btd",412,391,-0.765,-0.765
2016-06-11,cnnbrk,"US-backed forces in Syria say they're launching an operation to seize Raqqa, ISIS' de facto capital. https://t.co/KdfJKuIshr",775,440,0.0,0.0
2016-06-11,cnnbrk,"Utah police officer killed after vehicle struck him during a pursuit; 3 suspects in custody, police say.… https://t.co/oJxFRYrI44",367,266,-0.836,-0.836
2016-06-11,cnnbrk,FBI director says agency is still of the opinion that Clinton should not face charges after review of new emails.… https://t.co/oTmCzCFdej,6242,4702,0.2057,0.2057
2016-06-12,cnnbrk,"French Interior Minister Bernard Cazeneuve has been appointed prime minister, the Elysee Palace says. https://t.co/bESNPPq3s0",276,219,0.0,0.0
2016-06-12,cnnbrk,"Indian Navy frigate tipped over on its side, killing two people and leaving 14 others injured. https://t.co/YV9xeh8M6H",461,365,-0.7964,-0.7964
2016-06-12,cnnbrk,"Beyonce and Adele score 3 of the top nominations, including album of the year, for the 59th Annual Grammy Awards.… https://t.co/LP9PWxKI8a",684,315,0.2023,0.2023
2016-06-12,cnnbrk,"Trump says Japan's SoftBank will invest $50B in U.S. toward businesses and 50,000 new jobs. https://t.co/qU5smrBhzP https://t.co/OPK0Ej1ftH",966,441,0.0,0.0
2016-06-12,cnnbrk,"'94 Heisman Trophy winner Rashaan Salaam found dead in a Boulder, CO, park. He was 42. https://t.co/teP9ifEdFT https://t.co/MvOIFOJTbH",406,432,-0.128,-0.128
2016-07-08,cnnbrk,"Legendary Louisiana clarinetist Pete Fountain has died at 86, his son-in-law says. https://t.co/Y3PPV0Q9uC https://t.co/EEwJHdkuu4",608,369,-0.7351,-0.7351
2016-07-08,cnnbrk,Philippine President names top officials allegedly linked to drug trade. https://t.co/7iaqRk80dO,402,290,0.2023,0.2023
2016-07-08,cnnbrk,"2 skydivers were killed after making a tandem jump in Northern California, authorities say. https://t.co/1QjgAcpTzO",225,193,-0.6705,-0.6705
2016-07-08,cnnbrk,"At least six people died after heavy rains triggered landslides in eastern Mexico, authorities say. https://t.co/ZSvEniycQR",261,221,-0.5574,-0.5574
2016-07-08,cnnbrk,"Oscar Pistorius was treated for minor wrist injuries he got while in prison, an official says. https://t.co/yhpWwjYdi8",197,107,-0.5106,-0.5106
2016-07-08,cnnbrk,Crisis situation declared in parts of Macedonia after storm kills at least 20 people. https://t.co/rqFGBKPoe6,375,440,-0.8225,-0.8225
2016-07-08,cnnbrk,Iran says it has executed nuclear scientist accused of spying for US. https://t.co/zW87S13HiF https://t.co/AkMU3RIsPi,398,482,-0.29600000000000004,-0.29600000000000004
2016-07-08,cnnbrk,Russian Paralympic athletes are banned from competing in Rio. https://t.co/xDc1l7IN5W,394,383,-0.4588,-0.4588
2016-07-08,cnnbrk,Police are investigating the death of a child on the world's tallest water slide at a Kansas water park. https://t.co/vdkB1IkF6e,476,575,-0.5994,-0.5994
2016-07-08,cnnbrk,Reigning Olympic champions Venus and Serena Williams suffer first-round defeat in Rio. https://t.co/O8VhwsrYDt. https://t.co/EAjitL5ewN,845,600,-0.4767,-0.4767
2016-07-09,cnnbrk,"Donald Trump will propose a ""major investment"" in US military spending in a speech Wednesday, his campaign says https://t.co/6i4vBtz3Lc",652,269,0.0,0.0
2016-07-09,cnnbrk,"4 dead after criminals downed an aircraft in southwestern Mexico, state governor says https://t.co/hQBcGgBHGr https://t.co/pJKx1PD2v4",265,260,-0.8402,-0.8402
2016-07-09,cnnbrk,"Joe Hosteen Kellwood, one of the Navajo code talkers during World War II, has died at age 95. https://t.co/AiMKpFjdxO",1057,642,-0.8176,-0.8176
2016-07-09,cnnbrk,Apple announced its next-generation iPhone 7 in a tweet. The device is water resistant. https://t.co/EmnCyOedXf https://t.co/DEuehDlCeL,1316,1030,0.0,0.0
2016-07-09,cnnbrk,FBI director says decision to not recommend charges against Clinton wasn't a close call https://t.co/JDQXCjjZFd https://t.co/XbBsbYfsiY,1032,706,-0.0762,-0.0762
2016-07-10,cnnbrk,The website for the National Hurricane Center is down. https://t.co/DcmiYysdZQ https://t.co/ywRfL4FjGu,609,760,0.0,0.0
2016-07-10,cnnbrk,"Latest #Matthew update from NWS for Melbourne, FL, says locations may be uninhabitable for weeks or months.… https://t.co/fZjf213hTP",466,671,0.0,0.0
