Date,author,content,number_of_likes,number_of_shares
2015-11-30,justinbieber,Thanks https://t.co/MLgQBxAmTx,46124,27971
2015-11-30,justinbieber,Legend. Thank u https://t.co/g7qLgQjqGI,49779,30261
2015-11-30,justinbieber,#CyberMonday https://t.co/ZWMJvhasht,47581,29854
2015-11-30,justinbieber,Over 200 million views already. Thank you. https://t.co/4Djuxtn5o0,54370,37914
2015-11-30,justinbieber,Congrats @Skrillex  https://t.co/56ypZgnShU,47012,29544
2015-12-04,justinbieber,"See our @Shots from Coachella:

@NashGrier 
@TheMattEspinosa 
@KingBach 
@haileybaldwin 
@bryanteslava 
@sammy 
@NickDeMoura",94201,72246
2015-12-04,justinbieber,@scooterbraun yep. Jagger needs a soccer ball! :),40784,32899
2015-12-04,justinbieber,@dankanter @Skrillex @YeshuaTheGudwin good work boys,36953,29912
2015-12-04,justinbieber,"my cover of @Seventeen. on stands May 19th  
http://t.co/Kew8ZflbMw http://t.co/DOKtxKiGtk",92420,72735
2015-12-04,justinbieber,This song is dope https://t.co/32Y8uBuSW8,55572,41272
2015-12-08,justinbieber,Just saw it was your birthday bro. Happy birthday @asherroth. Lark on my go cart :),46315,33955
2015-12-08,justinbieber,Workin @YeshuaTheGudwin,42732,31732
2015-12-08,justinbieber,@IQShowbiz love that dude @Skrillex,25893,20566
2015-12-08,justinbieber,It's ok to be nervous. It's ok to be scared,95654,94415
2015-12-08,justinbieber,#16DAYS http://t.co/dsIaF2ObMO,53598,49811
2015-12-08,justinbieber,@MadisonElleBeer thanks,31935,25926
2015-12-08,justinbieber,What Do You Mean? @FifthHarmony #16DAYS http://t.co/hQPJRbS0sl,103171,102911
2015-12-09,justinbieber,"Like always, I’m supporting @FloydMayweather tonight live on PPV. Get the fight here: http://t.co/19MrWCy56q. 

#MayweatherBerto",48291,38106
2015-12-10,justinbieber,"Thank you. So much more to come. #nov13 
#purpose http://t.co/UH8Pi24C7G",47632,45998
2015-12-11,justinbieber,@jtimberlake good seeing you and thanks for the kind words. Means a lot,28191,22318
2015-12-11,justinbieber,I heard u. 3rd Staples added for Fri and Chicago &amp; Houston next week. Onsale 10am local tom https://t.co/H0WXeJo8NV https://t.co/njJC7QWy23,46364,31508
2015-12-11,justinbieber,#Purpose is this Friday https://t.co/NSNjP5PuKE,101800,82613
2015-12-11,justinbieber,1 day away. #purpose ----&gt; https://t.co/ZWMJvhasht https://t.co/pKeVFvd9A2,41632,33071
2015-12-11,justinbieber,Wow. Thanks  https://t.co/hj34oIRSJL,31584,22728
2015-12-11,justinbieber,Tonight at #Midnight #PURPOSE https://t.co/DNku8eIQ9L,39508,31254
2015-12-11,justinbieber,Yep #Zoolander's favorite album ever hits tonight at midnight. #1DaysTillPURPOSE https://t.co/ZWMJvhasht https://t.co/GkXb2T1mbM,35183,25848
2015-12-11,justinbieber,30 minutes until Chicago and Houston #EveningWithJB tix go on sale. https://t.co/k8Alu7Y23s,35374,24929
2015-12-11,justinbieber,Coming to the @TODAYshow to take over for the week next week. Nyc spread the word. https://t.co/Mw2ck6IXF8,30612,23554
2015-12-11,justinbieber,HOUSTON AND CHICAGO. Tix on sale in 10 min!! Coming next week!! https://t.co/OkjarN0K7F,31913,22734
2015-12-11,justinbieber,He gives warm hugs  https://t.co/ybOQn4oMif,32264,22930
2015-12-11,justinbieber,"Chicago and Houston album &amp; ticket bundles available now!!! GO GO GO #EveningWithJB 

https://t.co/H0WXeJo8NV https://t.co/RSZXRKzQ8G",34255,23546
2015-12-11,justinbieber,Chicago and Houston make sure u get that album ticket bundle ;)  https://t.co/H0WXeJo8NV https://t.co/KA6o7EHF0P,39955,27969
2015-12-11,justinbieber,Chicago and Houston... Make sure u get the Special Album ticket bundle ;) https://t.co/H0WXeJo8NV https://t.co/C0o5ojva1F,37711,26198
2015-12-11,justinbieber,#12Hours #PURPOSE -------&gt; https://t.co/ZWMJvhasht,38221,30572
2015-12-11,justinbieber,La @STAPLESCenter show #1 and 2 are sold out. Show 3 of #EveningWithJB goes on sale in 5 minutes! https://t.co/H0WXeJo8NV,33500,23885
2015-12-11,justinbieber,Here we go! 3rd show added at @StaplesCenter TOMORROW. Album &amp; ticket bundles on sale now!! #Nov13 https://t.co/H0WXeJo8NV,36503,25724
2015-12-11,justinbieber,#10hours #PURPOSE -----&gt; https://t.co/ZWMJvhasht,42331,34177
2015-12-11,justinbieber,#6hours #PURPOSE ------&gt; https://t.co/ZWMJvhasht,47065,36833
2015-12-14,justinbieber,Lol https://t.co/dphENq2tvS,49943,28704
2015-12-14,justinbieber,They don't want us...,116354,84408
